"","CustomerID","X.1","X","TransactionDate","Amount","ProductCategory","Month_Yr","Yr","Month","Day","Month_Yr_graph","final_category","HighValue"
"6790",3648,11492,11608,2022-05-29,381.5,"Standard","2022-05","2022","05",29,2022-05-01,"Silver","0"
"6791",3648,4520,4560,2022-03-26,374.86,"Specialty Suite","2022-03","2022","03",26,2022-03-01,"Silver","0"
"6792",3649,1165,1175,2022-08-22,373.68,"Specialty Suite","2022-08","2022","08",22,2022-08-01,"Bronze","0"
"6793",3650,3080,3109,2024-06-07,325,"Standard","2024-06","2024","06",7,2024-06-01,"Bronze","0"
"6794",3651,13474,13608,2024-06-11,382.57,"Standard","2024-06","2024","06",11,2024-06-01,"Silver","0"
"6795",3651,4251,4288,2022-12-17,432.81,"Specialty Suite","2022-12","2022","12",17,2022-12-01,"Silver","0"
"6796",3653,13090,13221,2022-03-18,295.07,"Specialty Suite","2022-03","2022","03",18,2022-03-01,"Silver","0"
"6797",3653,7658,7728,2023-02-14,424.82,"Specialty Suite","2023-02","2023","02",14,2023-02-01,"Silver","0"
"6798",3654,9582,9671,2024-02-02,344.85,"Suite","2024-02","2024","02",2,2024-02-01,"Silver","0"
"6799",3654,11489,11605,2024-03-28,440.73,"Suite","2024-03","2024","03",28,2024-03-01,"Silver","0"
"6800",3654,3930,3964,2023-10-14,332.92,"Suite","2023-10","2023","10",14,2023-10-01,"Silver","0"
"6801",3656,212,214,2023-11-24,475.54,"Premier","2023-11","2023","11",24,2023-11-01,"Silver","0"
"6802",3656,1222,1232,2023-11-04,401.11,"Specialty Suite","2023-11","2023","11",4,2023-11-01,"Silver","0"
"6803",3656,12915,13044,2023-02-27,340.26,"Specialty Suite","2023-02","2023","02",27,2023-02-01,"Silver","0"
"6804",3657,6914,6978,2024-03-29,277.91,"Specialty Suite","2024-03","2024","03",29,2024-03-01,"Silver","0"
"6805",3657,2561,2585,2023-03-25,447.38,"Specialty Suite","2023-03","2023","03",25,2023-03-01,"Silver","0"
"6806",3657,9454,9542,2020-07-06,307.58,"Specialty Suite","2020-07","2020","07",20,2020-07-01,"Silver","0"
"6807",3658,6546,6607,2022-12-19,370.87,"Specialty Suite","2022-12","2022","12",19,2022-12-01,"Silver","0"
"6808",3658,7132,7199,2022-05-18,302.03,"Specialty Suite","2022-05","2022","05",18,2022-05-01,"Silver","0"
"6809",3658,3245,3275,2022-10-26,454,"Suite","2022-10","2022","10",26,2022-10-01,"Silver","0"
"6810",3659,4202,4239,2023-04-18,344.73,"Standard","2023-04","2023","04",18,2023-04-01,"Silver","0"
"6811",3659,162,164,2023-03-15,336.18,"Specialty Suite","2023-03","2023","03",15,2023-03-01,"Silver","0"
"6812",3660,12538,12664,2024-06-01,375.44,"Specialty Suite","2024-06","2024","06",1,2024-06-01,"Silver","0"
"6813",3660,14125,14268,2024-03-06,418.67,"Suite","2024-03","2024","03",6,2024-03-01,"Silver","0"
"6814",3660,6936,7001,2023-07-17,286.29,"Specialty Suite","2023-07","2023","07",17,2023-07-01,"Silver","0"
"6815",3660,3338,3368,2023-12-08,385.71,"Premier","2023-12","2023","12",8,2023-12-01,"Silver","0"
"6816",3661,2128,2146,2024-06-02,332.01,"Suite","2024-06","2024","06",2,2024-06-01,"Bronze","0"
"6817",3662,8613,8695,2024-06-10,331.01,"Specialty Suite","2024-06","2024","06",10,2024-06-01,"Silver","0"
"6818",3662,9557,9646,2024-07-03,315.44,"Specialty Suite","2024-07","2024","07",3,2024-07-01,"Silver","0"
"6819",3662,7025,7091,2023-06-01,334.13,"Suite","2023-06","2023","06",1,2023-06-01,"Silver","0"
"6820",3662,2401,2424,2022-03-01,409.68,"Specialty Suite","2022-03","2022","03",1,2022-03-01,"Silver","0"
"6821",3663,11351,11467,2024-01-02,343.1,"Specialty Suite","2024-01","2024","01",2,2024-01-01,"Bronze","0"
"6822",3666,7812,7887,2022-06-18,420.58,"Suite","2022-06","2022","06",18,2022-06-01,"Silver","1"
"6823",3666,7086,7153,2023-09-12,346.41,"Specialty Suite","2023-09","2023","09",12,2023-09-01,"Silver","1"
"6824",3666,3441,3471,2023-04-03,410.74,"Suite","2023-04","2023","04",3,2023-04-01,"Silver","1"
"6825",3666,6056,6110,2023-05-22,339.86,"Suite","2023-05","2023","05",22,2023-05-01,"Silver","1"
"6826",3667,7069,7136,2022-03-07,446.87,"Suite","2022-03","2022","03",7,2022-03-01,"Bronze","0"
"6827",3668,8138,8214,2022-05-02,419.78,"Presidential","2022-05","2022","05",2,2022-05-01,"Silver","0"
"6828",3668,13960,14100,2020-09-26,421.93,"Suite","2020-09","2020","09",20,2020-09-01,"Silver","0"
"6829",3668,876,883,2024-05-14,405.52,"Presidential","2024-05","2024","05",14,2024-05-01,"Silver","0"
"6830",3669,107,107,2023-08-30,320.86,"Standard","2023-08","2023","08",30,2023-08-01,"Silver","0"
"6831",3669,2716,2743,2022-02-20,482.42,"Suite","2022-02","2022","02",20,2022-02-01,"Silver","0"
"6832",3670,14383,14528,2023-09-14,387.25,"Standard","2023-09","2023","09",14,2023-09-01,"Silver","0"
"6833",3670,7839,7914,2022-04-10,404.93,"Specialty Suite","2022-04","2022","04",10,2022-04-01,"Silver","0"
"6834",3670,10812,10916,2022-11-11,363.21,"Standard","2022-11","2022","11",11,2022-11-01,"Silver","0"
"6835",3671,390,393,2022-08-19,294.58,"Premier","2022-08","2022","08",19,2022-08-01,"Silver","0"
"6836",3671,13214,13346,2023-03-13,384.96,"Specialty Suite","2023-03","2023","03",13,2023-03-01,"Silver","0"
"6837",3671,11999,12116,2023-03-11,290.58,"Suite","2023-03","2023","03",11,2023-03-01,"Silver","0"
"6838",3671,12560,12687,2023-04-09,337.7,"Specialty Suite","2023-04","2023","04",9,2023-04-01,"Silver","0"
"6839",3672,10779,10883,2022-07-30,264.7,"Specialty Suite","2022-07","2022","07",30,2022-07-01,"Silver","0"
"6840",3672,40,40,2022-03-08,455.29,"Premier","2022-03","2022","03",8,2022-03-01,"Silver","0"
"6841",3674,966,973,2023-08-25,422.3,"Suite","2023-08","2023","08",25,2023-08-01,"Silver","0"
"6842",3674,12044,12161,2022-11-22,276.07,"Specialty Suite","2022-11","2022","11",22,2022-11-01,"Silver","0"
"6843",3675,763,769,2023-01-09,441.49,"Specialty Suite","2023-01","2023","01",9,2023-01-01,"Bronze","0"
"6844",3676,12790,12918,2024-02-01,371.23,"Premier","2024-02","2024","02",1,2024-02-01,"Bronze","0"
"6845",3677,10697,10800,2024-03-08,267.12,"Specialty Suite","2024-03","2024","03",8,2024-03-01,"Silver","0"
"6846",3677,9226,9314,2022-10-16,452.48,"Suite","2022-10","2022","10",16,2022-10-01,"Silver","0"
"6847",3677,8122,8198,2022-01-23,235.94,"Standard","2022-01","2022","01",23,2022-01-01,"Silver","0"
"6848",3678,13428,13562,2022-03-11,469.29,"Suite","2022-03","2022","03",11,2022-03-01,"Silver","0"
"6849",3678,6432,6491,2023-08-08,186.82,"Premier","2023-08","2023","08",8,2023-08-01,"Silver","0"
"6850",3678,14746,14895,2022-04-08,425.21,"Specialty Suite","2022-04","2022","04",8,2022-04-01,"Silver","0"
"6851",3678,2351,2373,2022-03-05,169.08,"Premier","2022-03","2022","03",5,2022-03-01,"Silver","0"
"6852",3679,11070,11179,2022-07-31,434.83,"Premier","2022-07","2022","07",31,2022-07-01,"Bronze","0"
"6853",3680,14277,14420,2022-02-17,557.85,"Suite","2022-02","2022","02",17,2022-02-01,"Silver","0"
"6854",3680,14152,14295,2024-04-09,421.76,"Specialty Suite","2024-04","2024","04",9,2024-04-01,"Silver","0"
"6855",3680,691,697,2023-03-19,341.29,"Suite","2023-03","2023","03",19,2023-03-01,"Silver","0"
"6856",3681,7933,8008,2023-06-12,367.57,"Standard","2023-06","2023","06",12,2023-06-01,"Silver","1"
"6857",3681,7092,7159,2024-03-22,241.09,"Standard","2024-03","2024","03",22,2024-03-01,"Silver","1"
"6858",3681,12748,12876,2023-12-20,349.4,"Suite","2023-12","2023","12",20,2023-12-01,"Silver","1"
"6859",3681,8398,8477,2023-05-18,547.23,"Specialty Suite","2023-05","2023","05",18,2023-05-01,"Silver","1"
"6860",3682,30,30,2022-01-11,345.9,"Standard","2022-01","2022","01",11,2022-01-01,"Silver","0"
"6861",3682,8342,8420,2023-12-09,358.13,"Specialty Suite","2023-12","2023","12",9,2023-12-01,"Silver","0"
"6862",3683,8632,8714,2024-03-25,278.49,"Specialty Suite","2024-03","2024","03",25,2024-03-01,"Silver","0"
"6863",3683,2866,2893,2022-05-22,362.05,"Specialty Suite","2022-05","2022","05",22,2022-05-01,"Silver","0"
"6864",3684,703,709,2024-02-13,332.6,"Standard","2024-02","2024","02",13,2024-02-01,"Silver","0"
"6865",3684,672,678,2022-04-15,422.76,"Suite","2022-04","2022","04",15,2022-04-01,"Silver","0"
"6866",3684,10907,11013,2022-01-29,264.87,"Specialty Suite","2022-01","2022","01",29,2022-01-01,"Silver","0"
"6867",3685,31,31,2022-03-14,321.23,"Premier","2022-03","2022","03",14,2022-03-01,"Silver","0"
"6868",3685,12359,12481,2024-04-22,415.06,"Suite","2024-04","2024","04",22,2024-04-01,"Silver","0"
"6869",3685,14075,14218,2024-03-01,269.51,"Standard","2024-03","2024","03",1,2024-03-01,"Silver","0"
"6870",3686,4503,4542,2023-09-18,297.91,"Premier","2023-09","2023","09",18,2023-09-01,"Silver","0"
"6871",3686,2816,2843,2022-07-20,310.29,"Specialty Suite","2022-07","2022","07",20,2022-07-01,"Silver","0"
"6872",3686,9406,9494,2022-04-06,306.65,"Specialty Suite","2022-04","2022","04",6,2022-04-01,"Silver","0"
"6873",3686,1379,1389,2023-12-25,365.3,"Premier","2023-12","2023","12",25,2023-12-01,"Silver","0"
"6874",3687,12097,12216,2022-09-23,265.61,"Specialty Suite","2022-09","2022","09",23,2022-09-01,"Silver","0"
"6875",3687,10800,10904,2022-09-20,395.96,"Standard","2022-09","2022","09",20,2022-09-01,"Silver","0"
"6876",3687,8470,8550,2022-12-08,330.72,"Standard","2022-12","2022","12",8,2022-12-01,"Silver","0"
"6877",3688,11257,11371,2024-04-08,359.07,"Specialty Suite","2024-04","2024","04",8,2024-04-01,"Silver","0"
"6878",3688,11443,11559,2023-10-05,248.75,"Standard","2023-10","2023","10",5,2023-10-01,"Silver","0"
"6879",3688,4773,4814,2022-09-08,301.84,"Standard","2022-09","2022","09",8,2022-09-01,"Silver","0"
"6880",3689,10159,10253,2023-09-24,433.52,"Suite","2023-09","2023","09",24,2023-09-01,"Bronze","0"
"6881",3691,5948,6001,2022-03-09,296.56,"Specialty Suite","2022-03","2022","03",9,2022-03-01,"Silver","0"
"6882",3691,2938,2966,2020-11-10,351.48,"Suite","2020-11","2020","11",20,2020-11-01,"Silver","0"
"6883",3691,7476,7545,2022-10-13,297.64,"Premier","2022-10","2022","10",13,2022-10-01,"Silver","0"
"6884",3693,8472,8552,2022-10-03,479.5,"Specialty Suite","2022-10","2022","10",3,2022-10-01,"Bronze","0"
"6885",3694,10462,10563,2022-02-26,421.42,"Suite","2022-02","2022","02",26,2022-02-01,"Bronze","0"
"6886",3695,11356,11472,2024-03-07,259.66,"Specialty Suite","2024-03","2024","03",7,2024-03-01,"Bronze","0"
"6887",3696,4364,4401,2024-07-05,356.32,"Standard","2024-07","2024","07",5,2024-07-01,"Bronze","0"
"6888",3697,2233,2251,2022-02-06,348.82,"Suite","2022-02","2022","02",6,2022-02-01,"Silver","0"
"6889",3697,6987,7052,2022-12-02,436.28,"Specialty Suite","2022-12","2022","12",2,2022-12-01,"Silver","0"
"6890",3698,7913,7988,2023-03-12,273.98,"Premier","2023-03","2023","03",12,2023-03-01,"Bronze","0"
"6891",3699,8289,8366,2024-01-11,414.9,"Suite","2024-01","2024","01",11,2024-01-01,"Silver","0"
"6892",3699,6505,6566,2020-04-17,394.58,"Specialty Suite","2020-04","2020","04",20,2020-04-01,"Silver","0"
"6893",3700,14843,14992,2023-10-23,383.81,"Premier","2023-10","2023","10",23,2023-10-01,"Silver","0"
"6894",3700,6124,6179,2022-04-26,470.08,"Suite","2022-04","2022","04",26,2022-04-01,"Silver","0"
"6895",3701,4103,4139,2022-07-27,386.76,"Suite","2022-07","2022","07",27,2022-07-01,"Silver","0"
"6896",3701,6400,6458,2023-06-06,332.71,"Standard","2023-06","2023","06",6,2023-06-01,"Silver","0"
"6897",3701,9847,9939,2023-07-30,351.63,"Premier","2023-07","2023","07",30,2023-07-01,"Silver","0"
"6898",3702,12169,12288,2022-05-30,332.8,"Suite","2022-05","2022","05",30,2022-05-01,"Silver","0"
"6899",3702,11091,11200,2023-07-08,436.98,"Suite","2023-07","2023","07",8,2023-07-01,"Silver","0"
"6900",3703,8780,8863,2022-05-13,346.08,"Specialty Suite","2022-05","2022","05",13,2022-05-01,"Bronze","0"
"6901",3704,6232,6287,2024-07-22,301.39,"Premier","2024-07","2024","07",22,2024-07-01,"Bronze","0"
"6902",3705,9025,9112,2022-05-18,383.81,"Standard","2022-05","2022","05",18,2022-05-01,"Bronze","0"
"6903",3706,7688,7758,2020-04-14,279.02,"Premier","2020-04","2020","04",20,2020-04-01,"Silver","0"
"6904",3706,884,891,2023-08-21,390.36,"Premier","2023-08","2023","08",21,2023-08-01,"Silver","0"
"6905",3706,11614,11730,2022-06-19,374.16,"Standard","2022-06","2022","06",19,2022-06-01,"Silver","0"
"6906",3706,3465,3495,2022-12-27,287.28,"Specialty Suite","2022-12","2022","12",27,2022-12-01,"Silver","0"
"6907",3707,13206,13338,2022-12-04,242.1,"Specialty Suite","2022-12","2022","12",4,2022-12-01,"Bronze","0"
"6908",3710,11252,11366,2023-06-26,278.1,"Standard","2023-06","2023","06",26,2023-06-01,"Bronze","0"
"6909",3711,8883,8969,2023-12-18,339.4,"Standard","2023-12","2023","12",18,2023-12-01,"Silver","0"
"6910",3711,3863,3897,2023-07-03,305.73,"Specialty Suite","2023-07","2023","07",3,2023-07-01,"Silver","0"
"6911",3714,7382,7451,2024-07-16,415.9,"Suite","2024-07","2024","07",16,2024-07-01,"Bronze","0"
"6912",3716,5561,5611,2023-09-20,457.33,"Suite","2023-09","2023","09",20,2023-09-01,"Gold","1"
"6913",3716,8392,8471,2023-06-20,332,"Specialty Suite","2023-06","2023","06",20,2023-06-01,"Gold","1"
"6914",3716,5854,5906,2023-05-21,344.45,"Specialty Suite","2023-05","2023","05",21,2023-05-01,"Gold","1"
"6915",3716,6342,6400,2023-11-10,398.46,"Specialty Suite","2023-11","2023","11",10,2023-11-01,"Gold","1"
"6916",3716,3692,3726,2023-07-29,333.79,"Premier","2023-07","2023","07",29,2023-07-01,"Gold","1"
"6917",3716,650,655,2024-06-23,402.96,"Suite","2024-06","2024","06",23,2024-06-01,"Gold","1"
"6918",3717,2113,2131,2020-01-14,272.02,"Specialty Suite","2020-01","2020","01",20,2020-01-01,"Silver","0"
"6919",3717,11052,11161,2022-11-12,297.58,"Premier","2022-11","2022","11",12,2022-11-01,"Silver","0"
"6920",3717,8527,8608,2024-04-05,367.69,"Standard","2024-04","2024","04",5,2024-04-01,"Silver","0"
"6921",3718,4774,4815,2022-06-20,416,"Suite","2022-06","2022","06",20,2022-06-01,"Bronze","0"
"6922",3719,1812,1825,2024-01-15,245.27,"Specialty Suite","2024-01","2024","01",15,2024-01-01,"Silver","0"
"6923",3719,7509,7578,2024-05-10,397.92,"Standard","2024-05","2024","05",10,2024-05-01,"Silver","0"
"6924",3720,2678,2703,2022-11-22,240.79,"Standard","2022-11","2022","11",22,2022-11-01,"Bronze","0"
"6925",3721,10899,11005,2022-09-07,328.18,"Premier","2022-09","2022","09",7,2022-09-01,"Silver","0"
"6926",3721,8079,8155,2023-09-04,477.61,"Specialty Suite","2023-09","2023","09",4,2023-09-01,"Silver","0"
"6927",3721,7037,7103,2022-02-12,339.63,"Specialty Suite","2022-02","2022","02",12,2022-02-01,"Silver","0"
"6928",3722,9282,9370,2023-11-22,344.95,"Standard","2023-11","2023","11",22,2023-11-01,"Silver","0"
"6929",3722,8759,8842,2024-02-24,426.54,"Premier","2024-02","2024","02",24,2024-02-01,"Silver","0"
"6930",3722,5711,5762,2022-02-10,335.01,"Suite","2022-02","2022","02",10,2022-02-01,"Silver","0"
"6931",3723,125,126,2023-05-09,365.54,"Premier","2023-05","2023","05",9,2023-05-01,"Silver","0"
"6932",3723,5075,5118,2023-11-04,287.21,"Premier","2023-11","2023","11",4,2023-11-01,"Silver","0"
"6933",3723,4279,4316,2022-11-19,393.64,"Suite","2022-11","2022","11",19,2022-11-01,"Silver","0"
"6934",3724,11522,11638,2023-12-27,213.54,"Premier","2023-12","2023","12",27,2023-12-01,"Silver","0"
"6935",3724,5594,5644,2023-09-29,385.46,"Specialty Suite","2023-09","2023","09",29,2023-09-01,"Silver","0"
"6936",3725,8361,8439,2022-02-03,409.21,"Specialty Suite","2022-02","2022","02",3,2022-02-01,"Silver","0"
"6937",3725,311,314,2022-10-29,363.52,"Standard","2022-10","2022","10",29,2022-10-01,"Silver","0"
"6938",3725,14471,14617,2023-10-21,222.68,"Premier","2023-10","2023","10",21,2023-10-01,"Silver","0"
"6939",3725,11864,11981,2024-04-08,395.06,"Specialty Suite","2024-04","2024","04",8,2024-04-01,"Silver","0"
"6940",3726,1059,1068,2023-08-07,431.71,"Suite","2023-08","2023","08",7,2023-08-01,"Silver","0"
"6941",3726,12132,12251,2022-06-22,344.1,"Standard","2022-06","2022","06",22,2022-06-01,"Silver","0"
"6942",3726,8390,8469,2022-01-05,334.51,"Premier","2022-01","2022","01",5,2022-01-01,"Silver","0"
"6943",3727,8469,8549,2020-12-03,262.19,"Suite","2020-12","2020","12",20,2020-12-01,"Silver","0"
"6944",3727,12228,12349,2023-04-20,406.96,"Specialty Suite","2023-04","2023","04",20,2023-04-01,"Silver","0"
"6945",3727,4126,4163,2024-04-22,272.12,"Specialty Suite","2024-04","2024","04",22,2024-04-01,"Silver","0"
"6946",3728,2171,2189,2023-10-03,363.99,"Premier","2023-10","2023","10",3,2023-10-01,"Bronze","0"
"6947",3731,13853,13989,2020-11-06,393.85,"Premier","2020-11","2020","11",20,2020-11-01,"Bronze","0"
"6948",3732,10961,11068,2023-11-04,383.68,"Suite","2023-11","2023","11",4,2023-11-01,"Silver","0"
"6949",3732,3754,3788,2024-06-03,464.6,"Suite","2024-06","2024","06",3,2024-06-01,"Silver","0"
"6950",3733,10830,10935,2022-08-01,370.07,"Specialty Suite","2022-08","2022","08",1,2022-08-01,"Silver","0"
"6951",3733,9962,10056,2023-03-31,307.88,"Specialty Suite","2023-03","2023","03",31,2023-03-01,"Silver","0"
"6952",3733,485,489,2024-05-10,425.15,"Specialty Suite","2024-05","2024","05",10,2024-05-01,"Silver","0"
"6953",3734,6612,6673,2023-09-18,263.17,"Standard","2023-09","2023","09",18,2023-09-01,"Silver","0"
"6954",3734,9596,9685,2024-02-09,410.3,"Specialty Suite","2024-02","2024","02",9,2024-02-01,"Silver","0"
"6955",3734,9301,9389,2022-11-06,196.95,"Standard","2022-11","2022","11",6,2022-11-01,"Silver","0"
"6956",3734,13706,13842,2022-09-29,446.89,"Suite","2022-09","2022","09",29,2022-09-01,"Silver","0"
"6957",3735,1541,1551,2024-05-10,424.62,"Specialty Suite","2024-05","2024","05",10,2024-05-01,"Silver","0"
"6958",3735,12665,12792,2022-06-05,359.97,"Standard","2022-06","2022","06",5,2022-06-01,"Silver","0"
"6959",3735,8778,8861,2022-09-09,397.75,"Premier","2022-09","2022","09",9,2022-09-01,"Silver","0"
"6960",3736,17,17,2024-05-08,243.67,"Premier","2024-05","2024","05",8,2024-05-01,"Silver","0"
"6961",3736,9394,9482,2022-06-28,409.13,"Suite","2022-06","2022","06",28,2022-06-01,"Silver","0"
"6962",3737,4534,4574,2022-08-23,476.22,"Suite","2022-08","2022","08",23,2022-08-01,"Silver","0"
"6963",3737,8569,8651,2024-02-15,396.02,"Premier","2024-02","2024","02",15,2024-02-01,"Silver","0"
"6964",3738,2533,2556,2022-02-02,371.6,"Specialty Suite","2022-02","2022","02",2,2022-02-01,"Silver","0"
"6965",3738,10773,10877,2024-02-14,404.75,"Standard","2024-02","2024","02",14,2024-02-01,"Silver","0"
"6966",3738,9854,9947,2023-05-04,339.17,"Premier","2023-05","2023","05",4,2023-05-01,"Silver","0"
"6967",3738,6927,6992,2023-04-06,284.16,"Specialty Suite","2023-04","2023","04",6,2023-04-01,"Silver","0"
"6968",3739,10179,10273,2020-04-05,440.94,"Premier","2020-04","2020","04",20,2020-04-01,"Silver","0"
"6969",3739,6752,6815,2022-11-03,354.78,"Specialty Suite","2022-11","2022","11",3,2022-11-01,"Silver","0"
"6970",3740,5822,5874,2024-06-26,316.27,"Standard","2024-06","2024","06",26,2024-06-01,"Silver","0"
"6971",3740,4331,4368,2023-09-08,271.24,"Premier","2023-09","2023","09",8,2023-09-01,"Silver","0"
"6972",3740,5152,5195,2020-07-06,325.24,"Specialty Suite","2020-07","2020","07",20,2020-07-01,"Silver","0"
"6973",3741,13291,13424,2023-07-21,337.59,"Specialty Suite","2023-07","2023","07",21,2023-07-01,"Silver","0"
"6974",3741,14379,14523,2020-08-30,357.11,"Premier","2020-08","2020","08",20,2020-08-01,"Silver","0"
"6975",3741,1217,1227,2023-11-24,635.51,"Standard","2023-11","2023","11",24,2023-11-01,"Silver","0"
"6976",3742,8866,8952,2024-03-24,554.89,"Specialty Suite","2024-03","2024","03",24,2024-03-01,"Silver","0"
"6977",3742,9976,10070,2023-03-27,427.71,"Suite","2023-03","2023","03",27,2023-03-01,"Silver","0"
"6978",3743,11668,11784,2022-01-05,340.33,"Specialty Suite","2022-01","2022","01",5,2022-01-01,"Silver","0"
"6979",3743,12686,12813,2023-08-13,363.36,"Premier","2023-08","2023","08",13,2023-08-01,"Silver","0"
"6980",3744,11172,11284,2022-02-15,338.26,"Standard","2022-02","2022","02",15,2022-02-01,"Silver","0"
"6981",3744,13200,13332,2024-07-02,414.43,"Suite","2024-07","2024","07",2,2024-07-01,"Silver","0"
"6982",3746,6372,6430,2024-04-25,439.39,"Suite","2024-04","2024","04",25,2024-04-01,"Silver","1"
"6983",3746,9082,9170,2023-04-25,240.17,"Specialty Suite","2023-04","2023","04",25,2023-04-01,"Silver","1"
"6984",3746,12535,12661,2023-09-23,480.93,"Suite","2023-09","2023","09",23,2023-09-01,"Silver","1"
"6985",3746,14538,14684,2024-03-25,477.22,"Suite","2024-03","2024","03",25,2024-03-01,"Silver","1"
"6986",3747,721,727,2022-04-22,335.69,"Specialty Suite","2022-04","2022","04",22,2022-04-01,"Bronze","0"
"6987",3748,11841,11958,2023-01-21,370.67,"Premier","2023-01","2023","01",21,2023-01-01,"Silver","0"
"6988",3748,13517,13651,2024-03-25,414.81,"Suite","2024-03","2024","03",25,2024-03-01,"Silver","0"
"6989",3749,8185,8261,2022-02-20,291.08,"Specialty Suite","2022-02","2022","02",20,2022-02-01,"Bronze","0"
"6990",3751,14581,14728,2024-07-09,259.93,"Premier","2024-07","2024","07",9,2024-07-01,"Silver","0"
"6991",3751,11022,11129,2023-01-08,428.77,"Specialty Suite","2023-01","2023","01",8,2023-01-01,"Silver","0"
"6992",3753,2627,2652,2022-10-30,441.31,"Suite","2022-10","2022","10",30,2022-10-01,"Bronze","0"
"6993",3754,3919,3953,2022-08-17,300.78,"Premier","2022-08","2022","08",17,2022-08-01,"Bronze","0"
"6994",3756,3679,3712,2023-04-06,341.57,"Premier","2023-04","2023","04",6,2023-04-01,"Bronze","0"
"6995",3757,14266,14409,2022-04-19,356.17,"Premier","2022-04","2022","04",19,2022-04-01,"Silver","0"
"6996",3757,13408,13542,2024-06-10,412.25,"Premier","2024-06","2024","06",10,2024-06-01,"Silver","0"
"6997",3758,5593,5643,2022-06-06,391.31,"Standard","2022-06","2022","06",6,2022-06-01,"Bronze","0"
"6998",3759,5206,5253,2023-10-19,334.83,"Specialty Suite","2023-10","2023","10",19,2023-10-01,"Silver","0"
"6999",3759,5183,5228,2023-11-07,364.69,"Specialty Suite","2023-11","2023","11",7,2023-11-01,"Silver","0"
"7000",3760,8829,8914,2022-04-28,359.36,"Standard","2022-04","2022","04",28,2022-04-01,"Bronze","0"
"7001",3761,7606,7676,2023-01-09,354.54,"Suite","2023-01","2023","01",9,2023-01-01,"Bronze","0"
"7002",3762,5150,5193,2022-07-05,397.54,"Specialty Suite","2022-07","2022","07",5,2022-07-01,"Silver","1"
"7003",3762,10008,10102,2023-09-09,344.57,"Standard","2023-09","2023","09",9,2023-09-01,"Silver","1"
"7004",3762,14684,14832,2023-04-10,421.81,"Suite","2023-04","2023","04",10,2023-04-01,"Silver","1"
"7005",3762,10383,10483,2022-08-22,461.24,"Standard","2022-08","2022","08",22,2022-08-01,"Silver","1"
"7006",3763,10327,10426,2023-02-10,244.68,"Standard","2023-02","2023","02",10,2023-02-01,"Silver","0"
"7007",3763,1523,1533,2023-11-03,300.56,"Standard","2023-11","2023","11",3,2023-11-01,"Silver","0"
"7008",3764,13608,13743,2024-01-30,382.13,"Premier","2024-01","2024","01",30,2024-01-01,"Silver","0"
"7009",3764,10902,11008,2022-11-11,404.97,"Suite","2022-11","2022","11",11,2022-11-01,"Silver","0"
"7010",3765,9505,9593,2020-07-22,443.3,"Specialty Suite","2020-07","2020","07",20,2020-07-01,"Silver","0"
"7011",3765,7670,7740,2023-12-02,395.46,"Premier","2023-12","2023","12",2,2023-12-01,"Silver","0"
"7012",3765,11232,11346,2023-08-04,341.35,"Standard","2023-08","2023","08",4,2023-08-01,"Silver","0"
"7013",3765,7415,7484,2022-07-22,257.88,"Specialty Suite","2022-07","2022","07",22,2022-07-01,"Silver","0"
"7014",3767,7605,7675,2023-05-22,446.48,"Suite","2023-05","2023","05",22,2023-05-01,"Bronze","0"
"7015",3768,2589,2614,2023-10-31,305.74,"Standard","2023-10","2023","10",31,2023-10-01,"Silver","0"
"7016",3768,10003,10097,2022-10-31,255.07,"Standard","2022-10","2022","10",31,2022-10-01,"Silver","0"
"7017",3768,5856,5908,2022-01-05,246.35,"Specialty Suite","2022-01","2022","01",5,2022-01-01,"Silver","0"
"7018",3769,5384,5431,2023-06-13,365.23,"Premier","2023-06","2023","06",13,2023-06-01,"Silver","0"
"7019",3769,12175,12294,2023-04-30,407.02,"Premier","2023-04","2023","04",30,2023-04-01,"Silver","0"
"7020",3770,9945,10039,2023-11-10,428.48,"Premier","2023-11","2023","11",10,2023-11-01,"Silver","0"
"7021",3770,10749,10853,2023-10-04,314.96,"Suite","2023-10","2023","10",4,2023-10-01,"Silver","0"
"7022",3771,12262,12383,2023-03-27,437.97,"Presidential","2023-03","2023","03",27,2023-03-01,"Silver","0"
"7023",3771,7962,8037,2023-12-06,362.94,"Standard","2023-12","2023","12",6,2023-12-01,"Silver","0"
"7024",3771,13932,14072,2023-06-29,285.42,"Suite","2023-06","2023","06",29,2023-06-01,"Silver","0"
"7025",3772,8193,8269,2023-03-25,369.91,"Specialty Suite","2023-03","2023","03",25,2023-03-01,"Silver","0"
"7026",3772,10406,10507,2023-01-04,349.15,"Specialty Suite","2023-01","2023","01",4,2023-01-01,"Silver","0"
"7027",3772,2206,2224,2024-05-14,462.08,"Specialty Suite","2024-05","2024","05",14,2024-05-01,"Silver","0"
"7028",3773,13826,13962,2023-12-08,399.84,"Premier","2023-12","2023","12",8,2023-12-01,"Silver","0"
"7029",3773,14190,14333,2023-05-18,290.59,"Specialty Suite","2023-05","2023","05",18,2023-05-01,"Silver","0"
"7030",3773,6782,6845,2024-06-20,420.29,"Specialty Suite","2024-06","2024","06",20,2024-06-01,"Silver","0"
"7031",3774,8252,8328,2023-04-25,348.47,"Standard","2023-04","2023","04",25,2023-04-01,"Silver","0"
